epoch,train_loss,eval_loss,eval_top1,eval_top5
0,9.305477923403183,7.240815080672281,0.23201856148491878,2.1736475760166076
1,4.466829847544432,1.791020504194078,59.26242520454268,81.85370619123213
2,3.8199128415435553,1.4800729625721323,65.4292343387471,87.19013310538527
3,3.844844246904055,1.2550508359119357,72.02344608807654,91.47637074310157
4,3.957218955581387,1.5726468585497992,64.69654414970834,89.31493467032101
5,4.074156701564789,1.789028928726493,52.87580901721354,84.1983148181434
6,3.9304703399538994,1.4432718083999405,63.585297353830455,89.29051166198559
7,3.9052331962933144,1.4110004455870158,66.50384662538268,90.7070460373672
8,3.811451705172658,1.547721991144209,61.14299670475745,89.73012578034665
9,3.808358338971933,1.2270296355378483,69.06826230495284,91.98925387715228
10,3.7259361327936253,1.1849862548119712,71.57162047020608,92.33117596962497
11,3.717621736228466,1.2096750247768173,70.68018073350872,93.32030773174488
12,3.6896860767155886,0.9890822113935932,76.44401025766271,93.94309439492001
13,3.635047991449634,1.1066476276563133,74.4169007204787,94.17511295640493
14,3.6585414689034224,1.175738448580771,71.8158505386537,92.29454145991681
15,3.6267325120667615,1.022253811352127,77.81169862569011,94.01636341619964
16,3.6450413589676223,1.0985530158628807,78.00708267560357,94.52924655211366
17,3.622650862981876,1.1089487399849967,77.99487117236751,94.65136158261082
18,3.5877553932368755,1.0534482757379058,78.28794725375933,95.32299426059348
19,3.593428665151199,0.8343253051540269,81.59726462513845,96.3609720356576
20,3.529009989152352,0.8220133917343195,82.7695689357991,96.6662596165588
21,3.520129280164838,0.8709364304766432,81.7193796556356,96.06789595799243
22,3.543953327772518,0.8849884483611603,80.8767859342116,96.71510562950299
23,3.5335919043670097,0.7470183058788902,84.5890829179703,97.27683478022455
24,3.515190434331695,0.8237774218631061,82.25668580174839,96.4830870698814
25,3.5200512185692787,0.916574210026774,81.3286115539454,95.86030040484293
26,3.4580962788313627,0.7780907938646039,82.84283795335206,96.43424105507388
27,3.5262704600269594,0.8904429586368364,81.82928318476004,95.35962877030163
28,3.391688375733793,0.7282690293900418,82.45206985073017,96.64183661381335
29,3.517278820897142,0.8068325250325498,82.06130174810829,96.2632800097692
30,3.445918015514811,0.7659426752552035,87.1046525864596,97.33789229454146
31,3.4825498114029565,0.7593276474535254,84.57687141287093,96.62962510685065
32,3.4123100827758512,0.8764861663017595,82.47649285627061,96.29991451947735
33,3.4629393809785447,0.7348337524628185,84.17389181167131,97.20356575894493
34,3.467930804627637,0.8530334112102375,81.98803273055533,97.04481621873963
35,3.396249044996997,0.8127500256647454,81.95139822084718,95.87251190621565
36,3.4112984792639813,0.6056941402604079,87.3977286603981,97.76529490780315
37,3.389383965792755,0.6925632485500955,86.81157650506778,97.89962144339968
38,3.360201719837884,0.7434221788966069,84.7722554646477,97.58212235926243
39,3.3770914881800613,0.7137597656749314,83.31908658142127,97.27683477836122
40,3.385712757706642,0.6586556189123389,86.61619245515433,97.83856392721944
41,3.394094294247528,0.9265483242278426,82.54976187941355,96.29991452134068
42,3.409412502000729,0.7335122317086648,85.60263768656232,97.4477958236659
43,3.3577171871438622,0.6763323824809488,86.34753938396126,97.13029673952863
44,3.346176505088806,0.8501031983319417,85.00427402985927,97.0203932104042
45,3.3640632840494313,0.682794773070232,86.43301990475028,97.41116131395775
46,3.3412413081775107,0.7416186676908725,86.29869336915374,97.56991085602638
47,3.3666631520415344,0.8706686800617135,85.18744657467334,97.0448162168763
48,3.3343194058785834,0.8023491546134981,85.02869703260471,97.27683477836122
49,3.328210194905599,0.6477643371261597,87.70301624129931,97.78971791427524
50,3.337928240187466,0.6706897515340928,87.93503480278422,98.02173647576016
51,3.312864408517877,0.7233148569195448,85.89571376236415,97.71644889485896
52,3.349349109455943,0.6233348428023896,87.97166931249237,97.63096837220662
