epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.833288499464591,6.718604322201254,3.0650873122481377,13.0052509463915
1,5.06602980196476,4.617304615608166,3.1505678349004764,13.432653559653193
2,4.903275885929664,4.353242699866156,5.556233972402003,18.500427402613262
3,4.839324655632178,4.155921944536588,6.850653315423129,24.98473562095494
4,4.760109441975753,3.992311003793653,7.790939064598852,29.42972279887654
5,4.723972306897243,3.937345085628508,9.866894614727073,30.382220051288314
6,4.700015710045894,3.8746865434747924,10.636219318598119,31.50567834900476
7,4.685738198459148,3.905657534809511,9.879106117963122,31.06606423250702
8,4.686998333781958,3.8862211821003267,9.060935401147882,30.919526193674443
9,4.6770507742961245,3.844335789557618,8.560263768469898,31.15154475515936
10,4.665698245167732,3.8913045663771895,8.963243375259495,29.22212724386372
11,4.6649093342324095,3.7938964719489348,9.060935401147882,31.285871290755892
12,4.642004439607263,3.7187464940328128,13.115154475515936,35.584320429844915
13,4.654555421322584,3.7973849280498624,10.953718402735376,33.41067285382831
14,4.624206064889829,3.6740149408779037,10.70948833801441,35.804127488559615
15,4.617367694154382,3.6865221279301275,13.566980095249725,37.33056539259983
16,4.6180567393700285,3.6570963751252195,10.92929539626328,38.29527414865525
17,4.61791549436748,3.632986464100394,14.250824276468434,37.599218463792894
18,4.601584969709317,3.58474296789231,14.983514470631334,40.725363292221274
19,4.600288485487302,3.651891721359087,13.579191598485773,37.74575650303308
20,4.582539509360989,3.6299823963506737,11.417755525705214,35.80412748809378
21,4.569426254679759,3.544028849665215,14.812553425326657,42.41055073920355
22,4.562931981558601,3.5551376474370944,14.543900354133594,41.11613139577482
23,4.5659038828064995,3.5306644168932486,15.068994993283674,41.58016851874466
24,4.560190658395489,3.5127068501075467,18.769080473806326,43.35083648797167
25,4.540786453833182,3.470977979900636,17.071681523995604,43.43631701062401
26,4.537014887357752,3.400564056974815,17.193796556356087,46.64794236333514
27,4.532758224134644,3.4359895160804084,17.291488582244476,45.28025399926731
28,4.50736303627491,3.4303450347419653,16.302356820124558,45.59775308340457
29,4.5025614115099115,3.37845868274746,19.55061668091342,47.6004396145241
30,4.497373531882961,3.3484946671445255,19.77042373916229,48.60178287947247
31,4.4917354714125395,3.2984796857816394,20.0757113200635,49.932836732201736
32,4.47476585333546,3.3505884142989917,21.309073146904385,47.429478569277656
33,4.467506535351276,3.3112329800846028,19.513982171205274,48.18659176944682
34,4.4812681296219425,3.256871007303715,21.907436805470752,50.531200390768106
35,4.46982563411196,3.2531820736404216,20.490902430089143,50.29918183009839
36,4.456333632270495,3.135431088899311,21.809744779582367,53.31542312899473
37,4.444486469651262,3.151959736744029,22.78666503887384,53.046770060654886
38,4.431145982195933,3.1677157006314394,21.736475760166076,50.665526926364635
39,4.4430872692416115,3.10386955730789,23.543778239101233,53.4619611702147
40,4.433524573221803,3.174508904869237,21.9440713151789,52.11869581145439
41,4.460252501070499,3.023031952821054,24.777140065942117,55.757723783250114
42,4.42490044919153,3.0877139884803393,25.058004640778833,53.63292221645104
43,4.430191089088718,3.1728519535076343,24.09329588472341,51.618024179591615
44,4.401466190814972,3.0682909417347473,24.38637196238857,56.356087434829
45,4.409788951277733,3.086027556657063,25.106850653723026,54.62205398043429
46,4.407833187530438,3.043936012807034,26.56001953840518,56.2217608996983
47,4.39991198728482,3.0477443812225076,23.64147026498962,55.18378312649752
48,4.421203971530001,3.0019502519236507,26.669923067529613,56.31945292547023
49,4.400283996636669,2.9714333419471393,27.04847966784711,57.882525343993365
50,4.365553970138232,2.9680847566429693,27.365978752799574,56.087434368294254
51,4.398077077542742,2.9800419919524876,27.146171694550706,57.259738681284055
52,4.387869320188959,2.932212990389186,26.718769080473805,57.870313836099
53,4.375475478048126,2.9983924707223357,24.874832091830505,57.03993161651354
54,4.352527666216095,2.843155446252277,30.504335083648797,59.775308341388374
55,4.3672360877196,2.8689030415410013,29.06337770179509,60.10501893295417
56,4.380868734791875,2.904963025739304,28.672609598649146,58.74954206956031
57,4.352159266670545,2.8440694826137514,29.979240444498718,59.9462693932147
58,4.344480911269784,2.8224575543726798,31.09048723897912,61.22847723299977
59,4.330076621845365,2.9468702731340386,26.987422152482075,58.48088899790142
60,4.323340474938353,2.840101829974377,30.35779704522382,60.483575529079175
61,4.3326829969882965,2.861821054902789,27.866650384662353,58.9327146204302
62,4.3231323057164746,2.8764396454769985,28.660398095413097,59.579924291940756
63,4.329951632767916,2.8304817704494103,31.090487239794324,61.1674197149562
64,4.328411045173804,2.809633727998928,31.90865795620196,62.13212847060402
65,4.306841880083084,2.840051750339625,31.50567834981997,61.55818781618059
66,4.300328118726611,2.8019532113011785,31.23702527944211,62.681646116226204
67,4.317976255590717,2.754694933535517,31.298082796786932,62.96251068692866
68,4.299749374389648,2.7568733980984956,32.20173403439118,63.28000977292924
69,4.2848137598484755,2.723278529770078,32.20173403508993,63.353278792345534
70,4.302998260284464,2.719020386466556,33.886921480849395,64.09818048694949
71,4.289287590732177,2.881365698180744,28.806936133838075,59.9584808899291
72,4.281741224229336,2.747574817218657,32.61692514430037,64.53779460624223
73,4.273660680900018,2.6756032814631925,32.14067651768688,64.19587251516704
74,4.273327538122733,2.6975606533907204,34.65624618431284,64.7453901649817
75,4.263815055290858,2.6230660118976927,36.45133715960435,66.2351935597796
76,4.267876602709293,2.6589726527716335,34.155574552857665,64.65990964232937
77,4.241606757044792,2.601511759204238,35.804127488559615,66.68701917765006
78,4.244744343062242,2.646201877545082,36.084992062988725,66.05202100890972
79,4.249325460443894,2.5977857482056286,36.487971669778325,67.60288192221702
80,4.230493390932679,2.525375623262792,37.538160948020256,68.97057028465443
81,4.2305851224809885,2.530506561433953,36.21931859905109,67.85932348272073
82,4.2271567558248835,2.5491371804329486,36.46354866330623,68.35999511726203
83,4.239013964310288,2.4733047096090797,37.39162290959528,69.86201001902263
84,4.253461526706815,2.5406815984453206,37.428257420118626,68.81182073699583
85,4.204321691766381,2.5041212501623704,38.34412016445267,68.81182073699583
86,4.234527405972282,2.484045029006783,39.00354133640428,68.4454756417777
87,4.207477806756894,2.4457162472627907,38.95469532578925,70.14287459345175
88,4.184104564910133,2.4382346053454795,42.30064721130192,71.11979485047229
89,4.200718629484375,2.4438901068250374,39.39430943995783,71.35181341009388
90,4.210127770279844,2.419266559481111,41.421418977491236,71.58383197344213
91,4.18650115467608,2.4416169661977145,40.43228721968026,70.83893027417984
92,4.192821161821485,2.4205189713891397,39.259982904710675,70.74123825201812
93,4.199804404750466,2.382488270311918,41.40920747507039,71.74258151364742
94,4.180534596244494,2.4232026352406653,40.774209305631295,71.08316034216163
95,4.18382372893393,2.3990070453303276,40.4567102238232,70.71681524181936
96,4.20877745312949,2.46602475309797,40.46892172519592,71.19306386616192
97,4.158281517525514,2.3113383678947996,41.604591526847166,73.26901942188013
98,4.162145200495918,2.340079655969284,42.41055074159094,72.27988765417022
99,4.168660858025153,2.4888242418068147,38.71046525990371,69.1537428294685
100,4.177361576507489,2.368030890685936,41.12834289941847,72.86603981136388
101,4.146946077545484,2.321893716356317,42.337281721010065,73.8063255605396
102,4.162544118861358,2.351392388271025,41.970936625093195,71.4006594249014
