epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.833174378921588,6.716641974836381,3.0650873122481377,12.956404933447308
1,5.0619370229542255,4.602492554660303,3.113933325192331,14.727072902674319
2,4.913295418024063,4.393455122107914,5.189888875320552,18.097447795823665
3,4.87667191773653,4.284119011616587,6.056905605079986,21.39455366955672
4,4.814998526126146,4.102555744696601,7.119306386616192,27.720112345829772
5,4.786769116918246,4.07571360386252,7.522285993405788,28.379533520576384
6,4.7774530326326685,4.053933552441427,7.754304554890707,26.84088411283429
7,4.750807377199332,3.96556228979383,8.340456710221028,28.208572475271705
8,4.74041464428107,3.967915020694749,7.229209915740627,29.270973256807913
9,4.729437105357647,3.9612115812703417,7.595555012822079,29.58847234094517
10,4.7339077678819494,3.981037318597333,8.059592135791917,28.965685675906705
11,4.719208640356858,3.903047320344594,9.842471608254977,31.76211991696178
12,4.706639792770147,3.908782655553134,9.74477958236659,30.284528025399926
13,4.699331329514583,3.880397599001684,9.183050433508365,30.46770057394065
14,4.677952931572993,3.8648988584238233,8.841128342899012,31.627793381365247
15,4.675414048135281,3.8307599952069813,10.147759189156185,31.481255342532666
16,4.680335707962513,3.844435727003803,12.19929173281231,32.604713640249116
17,4.680420467009147,3.8561016403139545,9.317376969104897,31.652216387837342
18,4.655631774415572,3.7767659008088077,11.771889119550616,34.00903651239467
19,4.662045184522867,3.761968075566741,10.917083893027232,33.38624984735621
20,4.656572970872124,3.769718362612811,10.440835266821345,34.070094028574914
21,4.638507269322872,3.7285935030066204,11.97948467456344,36.32922212724387
22,4.643820663914084,3.749898721103573,9.720356575894492,34.155574551227254
23,4.634414246926705,3.7178118087707066,11.942850164855294,34.900476248626205
24,4.623784302423398,3.7850115500405996,11.735254609842471,34.448650628892416
25,4.62381065885226,3.6862359866800145,11.649774087190133,37.46489192819636
26,4.603776134550571,3.7123617470839445,12.858712907558921,33.37403834412016
27,4.613024812191725,3.6119799294857797,15.337648064476737,38.759311271217484
28,4.6020286461959286,3.587717419040991,14.397362315301013,41.45805348638417
29,4.596697647124529,3.545371908308284,12.907558920503114,41.01843936988643
30,4.57491913313667,3.552872652709957,14.946879960923189,41.39699597020393
31,4.5825121241311235,3.5951501493678744,16.35120283306875,41.665649041396996
32,4.581893579413493,3.4961597346782045,16.912931981926974,42.7768958358774
33,4.59395174557964,3.6037378579592847,12.358041274880938,39.67517401432872
34,4.576540181413293,3.4646094191538745,16.37562583954085,44.49871779256782
35,4.558494883279006,3.46984791799348,16.058126755403592,44.327756746855535
36,4.566895358264446,3.5226631926185905,16.094761265111735,43.42410550738796
37,4.544843293726444,3.4425029769195916,17.77994871168641,44.35217975332763
38,4.56064404733479,3.448149982484535,15.789473684210526,43.72939308910438
